Time start,Time stop,Organic,Sulfate,Ammonium,Nitrate,Chloride
10/2/14 5:53,10/2/14 5:55,28.4416,1.6734,0.559203,0.523302,0.0642588
10/2/14 6:01,10/2/14 6:03,27.0693,1.5869,0.496656,0.432759,0.0588694
10/2/14 6:09,10/2/14 6:11,18.615,1.28202,0.341509,0.201161,0.0301287
10/2/14 6:17,10/2/14 6:19,17.149,1.18236,0.278426,0.172464,0.0261973
10/2/14 6:25,10/2/14 6:27,18.5452,1.30834,0.37062,0.218226,0.0300049
10/2/14 6:33,10/2/14 6:35,16.4408,1.32086,0.372355,0.180461,0.0262544
10/2/14 6:41,10/2/14 6:43,17.6392,1.25059,0.372471,0.202192,0.028045
10/2/14 6:49,10/2/14 6:51,16.1942,1.16544,0.32735,0.210595,0.023359
10/2/14 6:57,10/2/14 6:59,17.4672,1.12432,0.305796,0.195929,0.0282923
10/2/14 7:05,10/2/14 7:07,15.4714,1.00632,0.252559,0.163165,0.0240513
10/2/14 7:13,10/2/14 7:15,15.566,1.07077,0.273303,0.154793,0.021008
10/2/14 7:21,10/2/14 7:23,15.3963,1.06564,0.285719,0.156568,0.0265355
10/2/14 7:29,10/2/14 7:31,14.7489,1.04897,0.284209,0.172074,0.0255131
10/2/14 7:37,10/2/14 7:39,14.3693,1.06659,0.298115,0.174231,0.0190704
10/2/14 7:45,10/2/14 7:47,14.2343,1.02791,0.295289,0.148177,0.0187033
10/2/14 7:53,10/2/14 7:55,13.6065,1.00855,0.28642,0.149716,0.020535
10/2/14 8:01,10/2/14 8:03,13.512,1.04623,0.305699,0.144403,0.0232971
10/2/14 8:09,10/2/14 8:11,13.2255,1.02556,0.292353,0.159022,0.0152225
10/2/14 8:17,10/2/14 8:19,13.856,1.02637,0.304004,0.169754,0.0182743
10/2/14 8:25,10/2/14 8:27,12.9366,0.951296,0.306659,0.152777,0.0205406
10/2/14 8:33,10/2/14 8:35,12.822,0.967185,0.310666,0.182832,0.0244261
10/2/14 8:41,10/2/14 8:43,12.0381,0.91539,0.285375,0.152128,0.0185338
10/2/14 8:49,10/2/14 8:51,12.7195,0.927533,0.29606,0.17458,0.0163079
10/2/14 8:57,10/2/14 8:59,12.229,0.939129,0.295929,0.162409,0.0166963
10/2/14 9:05,10/2/14 9:07,12.4193,0.960209,0.303987,0.190977,0.0216349
10/2/14 9:13,10/2/14 9:15,11.5058,0.889921,0.313344,0.186234,0.0242911
10/2/14 9:21,10/2/14 9:23,11.5469,0.911646,0.320358,0.192511,0.0190124
10/2/14 9:29,10/2/14 9:31,12.1309,0.936257,0.331288,0.221749,0.0204927
10/2/14 9:37,10/2/14 9:39,11.9307,0.94615,0.317174,0.209093,0.016612
10/2/14 9:45,10/2/14 9:47,11.1031,0.865389,0.295783,0.20242,0.0175835
10/2/14 9:53,10/2/14 9:55,11.2928,0.82796,0.373063,0.32147,0.0265197
10/2/14 10:01,10/2/14 10:03,10.6766,0.81868,0.307328,0.165964,0.0198778
10/2/14 10:09,10/2/14 10:11,10.2739,0.791039,0.273543,0.120418,0.0213823
10/2/14 10:17,10/2/14 10:19,11.1683,0.8397,0.312905,0.14523,0.0207343
10/2/14 10:25,10/2/14 10:27,10.801,0.823127,0.312533,0.153616,0.0234322
10/2/14 10:33,10/2/14 10:35,11.0367,0.832923,0.339247,0.199377,0.0176611
10/2/14 10:41,10/2/14 10:43,11.712,0.883841,0.354035,0.222359,0.0190475
10/2/14 10:49,10/2/14 10:51,9.12913,0.839455,0.243172,0.135677,0.0253289
10/2/14 10:57,10/2/14 10:59,8.5807,0.810924,0.259322,0.100396,0.0173076
10/2/14 11:05,10/2/14 11:07,5.22024,0.669891,0.213426,0.0836225,0.0194656
10/2/14 11:13,10/2/14 11:15,4.03507,0.629031,0.187993,0.0619167,0.0148168
10/2/14 11:21,10/2/14 11:23,3.4844,0.557976,0.171427,0.0506809,0.0146207
10/2/14 11:29,10/2/14 11:31,3.08175,0.474189,0.172147,0.0520387,0.0101156
10/2/14 11:37,10/2/14 11:39,2.86639,0.475659,0.162636,0.051897,0.00627632
10/2/14 11:45,10/2/14 11:47,2.99042,0.477941,0.170639,0.0622984,0.0108755
10/2/14 11:53,10/2/14 11:55,3.07841,0.492499,0.157187,0.0606291,0.0104261
10/2/14 12:01,10/2/14 12:03,2.99143,0.481105,0.144792,0.0412329,0.0118924
10/2/14 12:09,10/2/14 12:11,3.35607,0.540882,0.166228,0.0440682,0.00700897
10/2/14 12:17,10/2/14 12:19,3.43046,0.50304,0.157407,0.0578967,0.00918516
10/2/14 12:25,10/2/14 12:27,3.76702,0.546297,0.168226,0.0569568,0.0132401
10/2/14 12:33,10/2/14 12:35,3.87346,0.552736,0.179788,0.0620063,0.0115402
10/2/14 12:41,10/2/14 12:43,4.0018,0.548818,0.180712,0.0795817,0.00962566
10/2/14 12:49,10/2/14 12:51,4.37023,0.599796,0.197711,0.0784179,0.0125068
10/2/14 12:57,10/2/14 12:59,4.70515,0.615603,0.209415,0.0974782,0.0133742
10/2/14 13:29,10/2/14 13:31,5.61415,0.717235,0.248237,0.103239,0.0168485
10/2/14 13:37,10/2/14 13:39,5.66401,0.73472,0.260584,0.125233,0.00788019
10/2/14 13:45,10/2/14 13:47,5.95914,0.759266,0.261042,0.132995,0.0119822
10/2/14 13:53,10/2/14 13:55,6.11324,0.805837,0.27752,0.133453,0.0122241
10/2/14 14:01,10/2/14 14:03,6.69913,0.852836,0.307735,0.1418,0.0157789
10/2/14 14:09,10/2/14 14:11,7.70164,0.930738,0.316174,0.136614,0.0125544
10/2/14 14:17,10/2/14 14:19,8.28997,0.990147,0.346727,0.167286,0.0155983
10/2/14 14:25,10/2/14 14:27,8.80661,1.04972,0.363526,0.188278,0.012306
10/2/14 14:33,10/2/14 14:35,9.39627,1.06651,0.386447,0.167299,0.0150643
10/2/14 14:41,10/2/14 14:43,9.55708,1.11791,0.404093,0.184354,0.013272
10/2/14 14:49,10/2/14 14:51,11.2156,1.3113,0.44158,0.165176,0.0164333
10/2/14 14:57,10/2/14 14:59,10.9819,1.32989,0.430805,0.1726,0.014676
10/2/14 15:05,10/2/14 15:07,10.8956,1.37365,0.446668,0.169899,0.0132201
10/2/14 15:13,10/2/14 15:15,10.1879,1.31253,0.396329,0.139688,0.0113406
10/2/14 15:21,10/2/14 15:23,9.05041,1.22355,0.371506,0.118992,0.00752627
10/2/14 15:29,10/2/14 15:31,6.45418,0.909148,0.286421,0.0849924,0.011443
10/2/14 15:37,10/2/14 15:39,6.36277,0.951253,0.289391,0.101526,0.0139648
10/2/14 15:45,10/2/14 15:47,4.74731,0.715643,0.207946,0.0728769,0.0087936
10/2/14 15:53,10/2/14 15:55,3.70827,0.559275,0.154148,0.0611942,0.0103212
10/2/14 16:01,10/2/14 16:03,2.6237,0.434425,0.11183,0.0366478,0.00756836
10/2/14 16:09,10/2/14 16:11,3.21702,0.458227,0.138416,0.0454175,0.011436
10/2/14 16:17,10/2/14 16:19,3.43223,0.462067,0.13502,0.0461328,0.00626658
10/2/14 16:25,10/2/14 16:27,2.89471,0.428719,0.115662,0.0552416,0.00641505
10/2/14 16:33,10/2/14 16:35,2.90488,0.453208,0.120909,0.0433438,0.0058558
10/2/14 16:41,10/2/14 16:43,3.05202,0.44781,0.119173,0.0567407,0.00751331
10/2/14 16:49,10/2/14 16:51,4.12503,0.52945,0.158751,0.0623772,0.0119374
10/2/14 16:57,10/2/14 16:59,4.30702,0.56824,0.17078,0.0623266,0.00881012
10/2/14 17:05,10/2/14 17:07,4.07901,0.618125,0.163362,0.0501779,0.0102086
10/2/14 17:13,10/2/14 17:15,4.32287,0.627985,0.167397,0.0781498,0.0109564
10/2/14 17:21,10/2/14 17:23,4.46925,0.654147,0.179014,0.0660277,0.0117886
10/2/14 17:29,10/2/14 17:31,4.99888,0.751455,0.204119,0.0523899,0.00934965
10/2/14 17:37,10/2/14 17:39,4.92157,0.803966,0.202664,0.0692132,0.0136183
10/2/14 17:45,10/2/14 17:47,5.08612,0.801713,0.228328,0.0663445,0.00990579
10/2/14 17:53,10/2/14 17:55,5.21564,0.807808,0.227039,0.0568146,0.00699812
10/2/14 18:01,10/2/14 18:03,5.45119,0.804292,0.229758,0.0773717,0.0138758
10/2/14 18:09,10/2/14 18:11,5.3529,0.836961,0.224978,0.090876,0.0103474
10/2/14 18:17,10/2/14 18:19,4.27301,0.661649,0.170616,0.0509817,0.0084355
10/2/14 18:25,10/2/14 18:27,4.83798,0.706033,0.192167,0.0748511,0.00542067
10/2/14 18:33,10/2/14 18:35,5.12214,0.659498,0.182626,0.0891946,0.00851429
10/2/14 18:41,10/2/14 18:43,5.00884,0.667683,0.181499,0.0663302,0.0132331
10/2/14 18:49,10/2/14 18:51,5.37198,0.675744,0.189773,0.0688673,0.00460204
10/2/14 18:57,10/2/14 18:59,5.78985,0.695364,0.203046,0.0867614,0.0108994
10/2/14 19:05,10/2/14 19:07,5.61895,0.678333,0.185183,0.101451,0.00644644
10/2/14 19:13,10/2/14 19:15,5.9492,0.701504,0.204613,0.0971523,0.0119743
10/2/14 19:21,10/2/14 19:23,5.71382,0.701055,0.193113,0.115043,0.00966598
10/2/14 19:53,10/2/14 19:54,7.28211,0.960032,0.264758,0.0799735,0.00600838
10/2/14 20:17,10/2/14 20:18,6.78359,0.970333,0.293207,0.0933557,0.0120287
10/2/14 20:25,10/2/14 20:27,6.97803,0.991955,0.289178,0.0750278,0.00910079
10/2/14 20:33,10/2/14 20:35,6.8647,0.984745,0.324048,0.105491,0.0128136
10/2/14 20:41,10/2/14 20:43,6.90021,0.976595,0.325935,0.0987263,0.011937
10/2/14 20:49,10/2/14 20:51,6.51081,0.927248,0.29727,0.0746634,0.021351
10/2/14 20:57,10/2/14 20:59,6.37042,0.925091,0.306483,0.0862199,0.0222022
10/2/14 21:05,10/2/14 21:07,6.29157,0.909082,0.308394,0.105986,0.0171245
10/2/14 21:13,10/2/14 21:15,5.70184,0.855749,0.244093,0.0582279,0.0181217
10/2/14 21:21,10/2/14 21:23,6.02285,0.881191,0.241273,0.0586181,0.00973739
10/2/14 21:29,10/2/14 21:31,5.84388,0.86014,0.236943,0.0720392,0.00491868
10/2/14 21:37,10/2/14 21:38,5.74831,0.86177,0.241976,0.0677776,0.00836796
10/2/14 21:45,10/2/14 21:47,5.54608,0.821843,0.217293,0.0725207,0.00429304
10/2/14 21:53,10/2/14 21:55,5.34396,0.833996,0.212557,0.0417125,0.0073771
10/2/14 22:01,10/2/14 22:03,5.68845,0.820998,0.224726,0.0716858,0.00952139
10/2/14 22:33,10/2/14 22:34,5.69217,0.810608,0.293887,0.0804725,0.0123672
10/2/14 22:41,10/2/14 22:43,5.6309,0.810129,0.276979,0.0932742,0.00703438
10/2/14 22:49,10/2/14 22:51,5.93189,0.833293,0.256633,0.0715112,0.0111711
10/2/14 22:57,10/2/14 22:59,6.30254,0.851092,0.239669,0.081835,0.0118007
10/2/14 23:05,10/2/14 23:07,6.56164,0.855603,0.24201,0.0919105,0.010119
10/2/14 23:13,10/2/14 23:15,6.66854,0.823144,0.239322,0.0713537,0.00534498
10/2/14 23:21,10/2/14 23:23,6.30225,0.865884,0.242714,0.0657986,0.00891849
10/2/14 23:29,10/2/14 23:31,6.32304,0.812186,0.28497,0.104457,0.0135514
10/2/14 23:37,10/2/14 23:39,6.53056,0.781681,0.264671,0.0960021,0.0121157
10/2/14 23:45,10/2/14 23:47,7.18264,0.838592,0.255582,0.0827468,0.0142469
10/2/14 23:53,10/2/14 23:55,7.60249,0.841004,0.259554,0.103386,0.0128255
10/3/14 0:01,10/3/14 0:02,8.50001,0.890045,0.272749,0.104764,0.0101908
10/3/14 0:09,10/3/14 0:11,8.81831,0.868037,0.277006,0.126228,0.0164618
10/3/14 0:17,10/3/14 0:19,8.59746,0.820008,0.316467,0.191883,0.019265
10/3/14 0:25,10/3/14 0:27,6.59928,0.746572,0.273394,0.116073,0.0180002
10/3/14 0:33,10/3/14 0:35,8.53412,0.820085,0.273767,0.112092,0.0104602
10/3/14 0:41,10/3/14 0:43,7.83656,0.827026,0.266946,0.102536,0.0131387
10/3/14 0:49,10/3/14 0:51,6.85119,0.796826,0.256314,0.071892,0.0103781
10/3/14 0:57,10/3/14 0:59,5.77352,0.736365,0.231506,0.0601865,0.00945539
10/3/14 1:05,10/3/14 1:07,5.52411,0.730108,0.23256,0.0525709,0.0135772
10/3/14 1:13,10/3/14 1:15,5.76648,0.723009,0.236762,0.0681805,0.00927901
10/3/14 1:21,10/3/14 1:23,6.37188,0.755594,0.287593,0.117772,0.0113951
10/3/14 1:29,10/3/14 1:31,5.58822,0.688452,0.254925,0.0803388,0.0109618
10/3/14 1:37,10/3/14 1:39,5.89396,0.717333,0.235905,0.0669163,0.0130036
10/3/14 1:45,10/3/14 1:47,8.05902,0.818811,0.286354,0.104638,0.0186751
10/3/14 1:53,10/3/14 1:55,9.14674,0.836219,0.30823,0.142167,0.0173891
10/3/14 2:01,10/3/14 2:03,12.1732,0.974017,0.362986,0.174524,0.0265978
10/3/14 2:09,10/3/14 2:11,16.1645,1.18243,0.457312,0.220569,0.0242536
10/3/14 2:17,10/3/14 2:19,21.1945,1.33482,0.563414,0.323368,0.0361956
10/3/14 2:25,10/3/14 2:27,21.7232,1.39749,0.556772,0.327875,0.0347234
10/3/14 2:33,10/3/14 2:35,18.8302,1.2985,0.495275,0.239591,0.026877
10/3/14 2:41,10/3/14 2:43,18.1551,1.20423,0.464442,0.2279,0.0298656
10/3/14 2:49,10/3/14 2:51,21.2591,1.33675,0.51838,0.301244,0.0316707
10/3/14 2:57,10/3/14 2:59,20.8123,1.31127,0.523557,0.297197,0.0308676
10/3/14 3:05,10/3/14 3:07,23.3186,1.34193,0.543225,0.346236,0.0367483
10/3/14 3:13,10/3/14 3:15,26.7429,1.45172,0.612714,0.426242,0.0459807
10/3/14 3:21,10/3/14 3:23,26.1445,1.45392,0.613532,0.437609,0.0400251
10/3/14 3:29,10/3/14 3:31,26.1514,1.38079,0.597342,0.417287,0.0403314
10/3/14 3:37,10/3/14 3:39,32.5248,1.55795,0.740114,0.623388,0.0707052
10/3/14 3:45,10/3/14 3:47,43.3626,1.79073,0.839719,0.84409,0.0875622
10/3/14 3:53,10/3/14 3:55,48.3201,1.92181,0.865246,0.951525,0.0993948
10/3/14 4:01,10/3/14 4:03,47.1989,1.87348,0.823941,0.895987,0.0917463
10/3/14 4:09,10/3/14 4:11,45.1367,1.82585,0.809366,0.867867,0.0920342
10/3/14 4:17,10/3/14 4:19,45.489,1.8144,0.788862,0.864976,0.0867428
10/3/14 4:25,10/3/14 4:27,45.2889,1.80328,0.767958,0.890351,0.0839073
10/3/14 4:33,10/3/14 4:35,45.9408,1.83321,0.792829,0.906929,0.0912391
10/3/14 4:41,10/3/14 4:43,44.783,1.79454,0.75642,0.87388,0.0884919
10/3/14 4:49,10/3/14 4:51,41.2096,1.68087,0.706656,0.794964,0.0781427
10/3/14 4:57,10/3/14 4:59,35.9274,1.59967,0.640302,0.666543,0.0709865
10/3/14 5:05,10/3/14 5:07,33.3165,1.50092,0.59564,0.60713,0.0645701
10/3/14 5:13,10/3/14 5:15,32.2082,1.43729,0.597114,0.601736,0.0623881
10/3/14 5:21,10/3/14 5:23,31.213,1.44541,0.635507,0.636889,0.0698793
10/3/14 5:29,10/3/14 5:31,29.9164,1.41763,0.616152,0.608172,0.0633749
10/3/14 5:37,10/3/14 5:39,29.378,1.4173,0.596444,0.5784,0.0632441
10/3/14 5:45,10/3/14 5:46,28.057,1.34791,0.590849,0.560375,0.0560851
10/3/14 5:53,10/3/14 5:55,27.8966,1.3341,0.563173,0.535829,0.0583651
10/3/14 6:01,10/3/14 6:03,29.4832,1.35017,0.62448,0.642097,0.0661854
10/3/14 6:09,10/3/14 6:11,27.0624,1.31098,0.538227,0.474654,0.0516006
10/3/14 6:17,10/3/14 6:19,26.1371,1.27728,0.537938,0.485002,0.0542404
10/3/14 6:25,10/3/14 6:27,24.2565,1.23707,0.545585,0.519843,0.0531372
10/3/14 6:33,10/3/14 6:35,23.2213,1.2221,0.532626,0.467486,0.050316
10/3/14 6:41,10/3/14 6:43,23.3902,1.18277,0.514253,0.431426,0.0566166
10/3/14 6:49,10/3/14 6:51,23.4344,1.21527,0.540301,0.499562,0.0580577
10/3/14 6:57,10/3/14 6:59,22.109,1.16586,0.479934,0.378654,0.0555764
10/3/14 7:05,10/3/14 7:07,21.6925,1.14799,0.497145,0.375205,0.0450307
10/3/14 7:13,10/3/14 7:15,20.7269,1.12757,0.509156,0.368538,0.0460966
10/3/14 7:21,10/3/14 7:23,19.5296,1.12387,0.488338,0.316941,0.044855
10/3/14 7:29,10/3/14 7:31,18.5611,1.0803,0.443816,0.307776,0.0330442
10/3/14 7:37,10/3/14 7:39,20.16,1.04786,0.471155,0.367171,0.0494231
10/3/14 7:45,10/3/14 7:47,19.6467,1.0412,0.469395,0.372234,0.0490355
10/3/14 7:53,10/3/14 7:55,19.5297,1.05161,0.477711,0.376416,0.0504794
10/3/14 8:01,10/3/14 8:03,19.5752,1.026,0.501723,0.392067,0.0559138
10/3/14 8:09,10/3/14 8:10,17.5409,0.910965,0.494167,0.335819,0.0433692
10/3/14 8:17,10/3/14 8:19,16.8615,0.838452,0.446312,0.335008,0.0479456
10/3/14 8:25,10/3/14 8:27,17.2946,0.869927,0.462995,0.333192,0.0520417
10/3/14 8:33,10/3/14 8:35,18.6831,0.987216,0.498467,0.370248,0.0512332
10/3/14 8:41,10/3/14 8:43,18.0623,0.973246,0.457451,0.345564,0.0472908
10/3/14 8:49,10/3/14 8:51,17.4398,0.92219,0.43167,0.291883,0.0418172
10/3/14 8:57,10/3/14 8:59,15.1812,0.752397,0.357227,0.253252,0.0374344
10/3/14 9:05,10/3/14 9:07,15.1111,0.745943,0.413078,0.264331,0.0415714
10/3/14 9:13,10/3/14 9:15,17.1836,0.900624,0.462579,0.369129,0.056519
10/3/14 9:21,10/3/14 9:23,17.714,0.934788,0.457225,0.359806,0.0496033
10/3/14 9:29,10/3/14 9:31,16.3575,0.845575,0.395661,0.303208,0.0425762
10/3/14 9:37,10/3/14 9:39,16.9943,0.907425,0.428088,0.31628,0.0472615
10/3/14 9:45,10/3/14 9:47,15.9945,0.858836,0.461507,0.296639,0.0474778
10/3/14 9:53,10/3/14 9:55,16.147,0.836041,0.445261,0.295212,0.0499315
10/3/14 10:01,10/3/14 10:03,15.0892,0.750074,0.403528,0.279564,0.038274
10/3/14 10:09,10/3/14 10:11,14.6341,0.761079,0.398802,0.306116,0.0426712
10/3/14 10:17,10/3/14 10:19,14.2778,0.753017,0.387557,0.261242,0.0339616
10/3/14 10:25,10/3/14 10:27,15.2038,0.858233,0.434589,0.268529,0.048941
10/3/14 10:33,10/3/14 10:35,16.2977,0.897909,0.480578,0.402904,0.0521663
10/3/14 10:41,10/3/14 10:43,16.4248,1.00886,0.537529,0.51945,0.0592041
10/3/14 10:49,10/3/14 10:51,15.0609,0.938089,0.45102,0.425517,0.0405436
10/3/14 10:57,10/3/14 10:59,15.161,0.946658,0.452296,0.444257,0.0401624
10/3/14 11:05,10/3/14 11:07,14.9508,0.947878,0.454541,0.452527,0.032327
10/3/14 11:13,10/3/14 11:15,15.0047,0.965956,0.466909,0.447733,0.0365486
10/3/14 11:21,10/3/14 11:23,15.2323,0.986853,0.412568,0.35523,0.0258534
10/3/14 11:29,10/3/14 11:31,15.8825,0.983904,0.428139,0.366506,0.0285194
10/3/14 11:37,10/3/14 11:39,15.1841,0.946008,0.421161,0.384284,0.0281462
10/3/14 11:45,10/3/14 11:47,14.3448,0.917407,0.405606,0.378936,0.028071
10/3/14 11:53,10/3/14 11:54,13.9107,0.904273,0.387047,0.315829,0.0253595
10/3/14 12:01,10/3/14 12:02,12.3728,0.845044,0.333499,0.239603,0.0165235
10/3/14 12:09,10/3/14 12:11,10.0997,0.756619,0.275189,0.160612,0.00991461
10/3/14 12:17,10/3/14 12:19,9.83636,0.7154,0.269244,0.150856,0.0138543
10/3/14 12:25,10/3/14 12:27,10.1997,0.737224,0.271196,0.187711,0.0130865
10/3/14 12:33,10/3/14 12:35,9.77247,0.722712,0.251274,0.146378,0.0124394
10/3/14 12:41,10/3/14 12:43,10.6739,0.752266,0.26481,0.151521,0.0110644
10/3/14 12:49,10/3/14 12:51,10.9145,0.750785,0.271219,0.15564,0.0104822
10/3/14 12:57,10/3/14 12:59,11.5918,0.793308,0.296346,0.172363,0.0133042
10/3/14 13:05,10/3/14 13:07,12.1227,0.781655,0.268791,0.156259,0.0143347
10/3/14 13:13,10/3/14 13:15,12.317,0.791711,0.302398,0.193388,0.012117
10/3/14 13:21,10/3/14 13:23,10.9664,0.784113,0.28309,0.133588,0.0108254
10/3/14 13:29,10/3/14 13:31,10.4901,0.757957,0.282434,0.15031,0.0139661
10/3/14 13:45,10/3/14 13:47,10.5398,0.83186,0.297812,0.132335,0.0168998
10/3/14 15:04,10/3/14 15:07,14.7921,1.15742,0.369287,0.185662,0.0225782
10/3/14 15:12,10/3/14 15:15,14.5685,1.02344,0.347208,0.15568,0.0178352
10/3/14 15:20,10/3/14 15:23,14.681,1.15096,0.363459,0.129458,0.0108699
10/3/14 15:36,10/3/14 15:39,15.7479,1.19684,0.39274,0.159503,0.0160667
10/3/14 15:44,10/3/14 15:47,17.376,1.23459,0.411257,0.123476,0.0115207
10/3/14 15:52,10/3/14 15:55,17.8681,1.25731,0.423442,0.151342,0.0103422
10/3/14 16:00,10/3/14 16:03,18.817,1.29608,0.456582,0.169421,0.0177859
10/3/14 16:08,10/3/14 16:11,19.7146,1.31687,0.472531,0.16342,0.017442
10/3/14 16:16,10/3/14 16:19,19.4957,1.34037,0.465937,0.164079,0.0168451
10/3/14 16:24,10/3/14 16:27,19.7703,1.33707,0.467595,0.175464,0.0174595
10/3/14 16:32,10/3/14 16:35,20.5035,1.35035,0.47782,0.163647,0.0212571
10/3/14 16:40,10/3/14 16:43,23.2704,1.39952,0.522304,0.222057,0.0200695
10/3/14 16:48,10/3/14 16:51,34.986,1.664,0.673119,0.453392,0.0274058
10/3/14 16:56,10/3/14 16:59,30.7583,1.55944,0.63235,0.300561,0.0208975
10/3/14 17:04,10/3/14 17:07,25.7306,1.50258,0.584003,0.22611,0.0194076
10/3/14 17:12,10/3/14 17:15,23.7191,1.53961,0.548451,0.168734,0.0231526
10/3/14 17:20,10/3/14 17:23,23.0007,1.60975,0.535522,0.210493,0.0195398
10/3/14 17:28,10/3/14 17:31,23.2453,1.59936,0.542788,0.234382,0.0204526
10/3/14 17:36,10/3/14 17:39,20.5339,1.56645,0.5236,0.19429,0.0188301
10/3/14 17:44,10/3/14 17:47,18.9649,1.62762,0.507663,0.143434,0.0195148
10/3/14 17:52,10/3/14 17:55,19.7426,1.60911,0.525872,0.172885,0.0131759
10/3/14 18:00,10/3/14 18:03,18.9271,1.61123,0.517809,0.185227,0.0199569
10/3/14 18:08,10/3/14 18:11,17.291,1.58307,0.49087,0.122128,0.0183333
10/3/14 18:16,10/3/14 18:19,17.4203,1.51662,0.476639,0.137026,0.0192727
10/3/14 18:24,10/3/14 18:27,18.0218,1.43516,0.472274,0.119165,0.0152807
10/3/14 18:32,10/3/14 18:35,18.1373,1.49969,0.471597,0.13471,0.0163666
10/3/14 18:40,10/3/14 18:43,18.344,1.47107,0.4799,0.127602,0.015908
10/3/14 18:48,10/3/14 18:51,17.8269,1.5217,0.486103,0.109069,0.0160191
10/3/14 18:56,10/3/14 18:59,18.2987,1.55388,0.492725,0.192981,0.024104
10/3/14 19:04,10/3/14 19:07,18.3535,1.52625,0.468117,0.150271,0.0228845
10/3/14 19:12,10/3/14 19:15,18.2073,1.48048,0.483387,0.106835,0.0156261
10/3/14 19:20,10/3/14 19:23,18.3003,1.57774,0.49551,0.128568,0.0209096
10/3/14 19:28,10/3/14 19:31,18.3709,1.52977,0.494484,0.165473,0.0178101
10/3/14 19:36,10/3/14 19:39,18.6065,1.59163,0.508802,0.279758,0.0266055
10/3/14 19:44,10/3/14 19:47,18.7394,1.53523,0.487936,0.176586,0.0201738
10/3/14 19:52,10/3/14 19:55,18.0423,1.47152,0.473255,0.151019,0.0236546
10/3/14 20:00,10/3/14 20:03,16.9963,1.46094,0.47389,0.148319,0.0222867
10/3/14 20:08,10/3/14 20:11,15.9865,1.44943,0.453599,0.124766,0.0194238
10/3/14 20:16,10/3/14 20:19,18.4525,1.50225,0.463912,0.210553,0.0199747
10/3/14 20:24,10/3/14 20:27,17.2961,1.50233,0.464617,0.17912,0.0189369
10/3/14 20:32,10/3/14 20:35,15.9979,1.48841,0.445771,0.141537,0.019429
10/3/14 20:40,10/3/14 20:43,15.4148,1.48623,0.44717,0.134768,0.0184698
10/3/14 20:48,10/3/14 20:51,14.9366,1.5014,0.458245,0.140715,0.0165336
10/3/14 20:56,10/3/14 20:59,14.6282,1.52002,0.46659,0.115873,0.0161247
10/3/14 21:04,10/3/14 21:07,14.8721,1.45952,0.478794,0.136183,0.0175798
10/3/14 21:12,10/3/14 21:15,14.8342,1.41312,0.493317,0.134279,0.0227119
10/3/14 21:28,10/3/14 21:31,8.27751,0.999089,0.293539,0.0648656,0.0140282
10/3/14 21:36,10/3/14 21:39,5.38863,0.771681,0.211737,0.0463389,0.0149062
10/3/14 21:44,10/3/14 21:47,5.99562,0.70076,0.213359,0.0614189,0.0135225
10/3/14 21:52,10/3/14 21:55,5.79855,0.785256,0.224958,0.040243,0.00996601
10/3/14 22:00,10/3/14 22:03,5.96324,0.785086,0.241945,0.0496792,0.0108875
10/3/14 22:08,10/3/14 22:11,5.33363,0.686492,0.208038,0.0613097,0.0115365
10/3/14 22:16,10/3/14 22:19,5.07968,0.719473,0.208991,0.0495514,0.0111285
10/3/14 22:24,10/3/14 22:27,5.01516,0.724676,0.22289,0.0464902,0.00952279
10/3/14 22:32,10/3/14 22:35,5.22131,0.705438,0.227924,0.0552641,0.00851313
10/3/14 22:40,10/3/14 22:43,13.313,1.36382,0.445379,0.174151,0.0206319
10/3/14 22:48,10/3/14 22:51,7.60062,0.728568,0.281713,0.16094,0.0146346
10/3/14 22:56,10/3/14 22:59,11.8617,0.830644,0.334824,0.354387,0.0320725
10/3/14 23:04,10/3/14 23:07,10.5639,0.803404,0.292673,0.225327,0.0176705
10/3/14 23:12,10/3/14 23:15,11.2891,0.796051,0.320788,0.289126,0.0215766
10/3/14 23:20,10/3/14 23:23,10.5926,0.834104,0.310486,0.214877,0.0154086
10/3/14 23:28,10/3/14 23:31,10.8408,0.775126,0.326571,0.263054,0.0254273
10/3/14 23:36,10/3/14 23:39,8.83596,0.756122,0.296752,0.187627,0.0164173
10/3/14 23:44,10/3/14 23:47,9.17959,0.764509,0.29219,0.186466,0.0181867
10/3/14 23:52,10/3/14 23:55,8.32199,0.713806,0.276605,0.166576,0.0149115
10/4/14 0:00,10/4/14 0:03,7.62824,0.740249,0.282935,0.145825,0.0128243
10/4/14 0:08,10/4/14 0:11,6.36531,0.710222,0.240749,0.100639,0.00884983
10/4/14 0:16,10/4/14 0:19,5.3982,0.671921,0.243929,0.0800857,0.00885542
10/4/14 0:24,10/4/14 0:27,4.98454,0.599691,0.189835,0.0624791,0.00787242
10/4/14 0:32,10/4/14 0:35,4.82006,0.557862,0.214301,0.0926186,0.00749088
10/4/14 0:40,10/4/14 0:43,4.751,0.553867,0.217148,0.0960405,0.0118612
10/4/14 0:48,10/4/14 0:51,4.36311,0.477354,0.181058,0.0973951,0.00793426
10/4/14 0:56,10/4/14 0:59,4.38097,0.445876,0.169034,0.10356,0.00818813
10/4/14 1:04,10/4/14 1:07,4.5492,0.482118,0.183457,0.0929664,0.00686875
10/4/14 1:12,10/4/14 1:15,4.77407,0.490984,0.196122,0.0995524,0.0107458
